,d,current_eps_now,current_eps,E,E_thm,iterations
0,0.9,0.18034172582374688,0.18034172582374688,-1.5761005074521297,-1.7085349600999857,0
1,0.9,0.18034172582374688,0.2803417258237469,-1.6242692599422397,-1.7085349600999857,1
2,0.9,0.2803417258237469,0.3803417258237469,-1.6461915501714102,-1.7085349600999857,2
3,0.9,0.3803417258237469,0.4803417258237469,-1.6666563721287146,-1.7085349600999857,3
4,0.9,0.4803417258237469,0.5803417258237469,-1.6862230199380113,-1.7085349600999857,4
5,0.9,0.5803417258237469,0.6803417258237469,-1.705295300027402,-1.7085349600999857,5
6,0.9,0.6803417258237469,0.7803417258237468,-1.7085349577602695,-1.7085349600999857,6
7,0.9,0.7803417258237468,0.6803417258237469,-1.708534961669049,-1.7085349600999857,7
8,0.9,0.6803417258237469,0.6903417258237469,-1.7085349577602695,-1.7085349600999857,8
9,0.9,0.6903417258237469,0.6803417258237469,-1.7085349610726466,-1.7085349600999857,9
10,0.9,0.6803417258237469,0.6813417258237469,-1.7085349577602695,-1.7085349600999857,10
11,0.9,0.6813417258237469,0.6823417258237469,-1.7085349573927227,-1.7085349600999857,11
12,0.9,0.6823417258237469,0.6833417258237469,-1.7085349562100498,-1.7085349600999857,12
13,0.9,0.6833417258237469,0.6843417258237469,-1.7085349546438144,-1.7085349600999857,13
14,0.9,0.6843417258237469,0.6853417258237469,-1.7085349575808402,-1.7085349600999857,14
15,0.9,0.6853417258237469,0.6843417258237469,-1.7085349602007018,-1.7085349600999857,15
16,0.9,0.6843417258237469,0.6844417258237468,-1.7085349575808402,-1.7085349600999857,16
17,0.9,0.6844417258237468,0.6845417258237468,-1.7085349578729212,-1.7085349600999857,17
18,0.9,0.6845417258237468,0.6846417258237468,-1.7085349581589682,-1.7085349600999857,18
19,0.9,0.6846417258237468,0.6847417258237468,-1.708534958438435,-1.7085349600999857,19
20,0.9,0.6847417258237468,0.6848417258237468,-1.708534958711035,-1.7085349600999857,20
21,0.9,0.6848417258237468,0.6849417258237468,-1.7085349589766547,-1.7085349600999857,21
22,0.9,0.6849417258237468,0.6850417258237468,-1.7085349592352914,-1.7085349600999857,22
23,0.9,0.6850417258237468,0.6851417258237468,-1.7085349594870074,-1.7085349600999857,23
24,0.9,0.6851417258237468,0.6852417258237468,-1.7085349597318458,-1.7085349600999857,24
25,0.9,0.6852417258237468,0.6853417258237468,-1.708534959969786,-1.7085349600999857,25
